location,location_name,value,target_end_date
LU,Luxembourg,0,2020-02-15
LU,Luxembourg,0,2020-02-22
LU,Luxembourg,1,2020-02-29
LU,Luxembourg,1,2020-03-07
LU,Luxembourg,49,2020-03-14
LU,Luxembourg,619,2020-03-21
LU,Luxembourg,1161,2020-03-28
LU,Luxembourg,898,2020-04-04
LU,Luxembourg,541,2020-04-11
LU,Luxembourg,267,2020-04-18
LU,Luxembourg,174,2020-04-25
LU,Luxembourg,101,2020-05-02
LU,Luxembourg,65,2020-05-09
LU,Luxembourg,53,2020-05-16
LU,Luxembourg,60,2020-05-23
LU,Luxembourg,26,2020-05-30
LU,Luxembourg,19,2020-06-06
LU,Luxembourg,28,2020-06-13
LU,Luxembourg,42,2020-06-20
LU,Luxembourg,112,2020-06-27
LU,Luxembourg,259,2020-07-04
LU,Luxembourg,366,2020-07-11
LU,Luxembourg,641,2020-07-18
LU,Luxembourg,706,2020-07-25
LU,Luxembourg,604,2020-08-01
LU,Luxembourg,376,2020-08-08
LU,Luxembourg,270,2020-08-15
LU,Luxembourg,323,2020-08-22
LU,Luxembourg,-1137,2020-08-29
LU,Luxembourg,271,2020-09-05
LU,Luxembourg,263,2020-09-12
LU,Luxembourg,559,2020-09-19
LU,Luxembourg,515,2020-09-26
LU,Luxembourg,476,2020-10-03
LU,Luxembourg,805,2020-10-10
LU,Luxembourg,957,2020-10-17
LU,Luxembourg,2380,2020-10-24
LU,Luxembourg,4283,2020-10-31
LU,Luxembourg,4672,2020-11-07
LU,Luxembourg,4125,2020-11-14
LU,Luxembourg,3831,2020-11-21
LU,Luxembourg,3647,2020-11-28
LU,Luxembourg,3608,2020-12-05
LU,Luxembourg,3738,2020-12-12
LU,Luxembourg,2973,2020-12-19
LU,Luxembourg,1481,2020-12-26
LU,Luxembourg,1206,2021-01-02
LU,Luxembourg,1329,2021-01-09
LU,Luxembourg,886,2021-01-16
LU,Luxembourg,808,2021-01-23
LU,Luxembourg,950,2021-01-30
LU,Luxembourg,1124,2021-02-06
LU,Luxembourg,1027,2021-02-13
LU,Luxembourg,1243,2021-02-20
LU,Luxembourg,1328,2021-02-27
LU,Luxembourg,1186,2021-03-06
LU,Luxembourg,1207,2021-03-13
LU,Luxembourg,1452,2021-03-20
LU,Luxembourg,1510,2021-03-27
LU,Luxembourg,1640,2021-04-03
LU,Luxembourg,1362,2021-04-10
LU,Luxembourg,1279,2021-04-17
LU,Luxembourg,1261,2021-04-24
LU,Luxembourg,1198,2021-05-01
LU,Luxembourg,948,2021-05-08
LU,Luxembourg,769,2021-05-15
LU,Luxembourg,623,2021-05-22
LU,Luxembourg,285,2021-05-29
LU,Luxembourg,352,2021-06-05
LU,Luxembourg,224,2021-06-12
LU,Luxembourg,110,2021-06-19
LU,Luxembourg,84,2021-06-26
LU,Luxembourg,431,2021-07-03
LU,Luxembourg,979,2021-07-10
LU,Luxembourg,749,2021-07-17
LU,Luxembourg,653,2021-07-24
LU,Luxembourg,458,2021-07-31
LU,Luxembourg,392,2021-08-07
LU,Luxembourg,333,2021-08-14
LU,Luxembourg,390,2021-08-21
LU,Luxembourg,532,2021-08-28
LU,Luxembourg,585,2021-09-04
LU,Luxembourg,530,2021-09-11
LU,Luxembourg,557,2021-09-18
LU,Luxembourg,573,2021-09-25
LU,Luxembourg,564,2021-10-02
LU,Luxembourg,692,2021-10-09
LU,Luxembourg,702,2021-10-16
LU,Luxembourg,883,2021-10-23
LU,Luxembourg,1080,2021-10-30
LU,Luxembourg,1159,2021-11-06
LU,Luxembourg,1406,2021-11-13
LU,Luxembourg,1712,2021-11-20
LU,Luxembourg,2148,2021-11-27
LU,Luxembourg,2666,2021-12-04
LU,Luxembourg,2655,2021-12-11
LU,Luxembourg,2679,2021-12-18
LU,Luxembourg,2875,2021-12-25
LU,Luxembourg,4783,2022-01-01
LU,Luxembourg,8437,2022-01-08
LU,Luxembourg,11137,2022-01-15
LU,Luxembourg,14230,2022-01-22
LU,Luxembourg,15865,2022-01-29
LU,Luxembourg,12523,2022-02-05
LU,Luxembourg,7461,2022-02-12
LU,Luxembourg,3953,2022-02-19
LU,Luxembourg,4531,2022-02-26
LU,Luxembourg,4457,2022-03-05
LU,Luxembourg,5604,2022-03-12
LU,Luxembourg,7238,2022-03-19
LV,Latvia,0,2020-02-01
LV,Latvia,0,2020-02-08
LV,Latvia,0,2020-02-15
LV,Latvia,0,2020-02-22
LV,Latvia,0,2020-02-29
LV,Latvia,1,2020-03-07
LV,Latvia,25,2020-03-14
LV,Latvia,98,2020-03-21
LV,Latvia,181,2020-03-28
LV,Latvia,204,2020-04-04
LV,Latvia,121,2020-04-11
LV,Latvia,82,2020-04-18
LV,Latvia,92,2020-04-25
LV,Latvia,67,2020-05-02
LV,Latvia,59,2020-05-09
LV,Latvia,67,2020-05-16
LV,Latvia,49,2020-05-23
LV,Latvia,19,2020-05-30
LV,Latvia,21,2020-06-06
LV,Latvia,11,2020-06-13
LV,Latvia,14,2020-06-20
LV,Latvia,4,2020-06-27
LV,Latvia,8,2020-07-04
LV,Latvia,50,2020-07-11
LV,Latvia,16,2020-07-18
LV,Latvia,17,2020-07-25
LV,Latvia,32,2020-08-01
LV,Latvia,50,2020-08-08
LV,Latvia,27,2020-08-15
LV,Latvia,18,2020-08-22
LV,Latvia,48,2020-08-29
LV,Latvia,44,2020-09-05
LV,Latvia,39,2020-09-12
LV,Latvia,51,2020-09-19
LV,Latvia,139,2020-09-26
LV,Latvia,365,2020-10-03
LV,Latvia,577,2020-10-10
LV,Latvia,796,2020-10-17
LV,Latvia,1075,2020-10-24
LV,Latvia,1427,2020-10-31
LV,Latvia,1986,2020-11-07
LV,Latvia,2351,2020-11-14
LV,Latvia,2513,2020-11-21
LV,Latvia,3817,2020-11-28
LV,Latvia,4226,2020-12-05
LV,Latvia,4259,2020-12-12
LV,Latvia,5251,2020-12-19
LV,Latvia,5522,2020-12-26
LV,Latvia,6110,2021-01-02
LV,Latvia,7023,2021-01-09
LV,Latvia,6145,2021-01-16
LV,Latvia,5399,2021-01-23
LV,Latvia,5212,2021-01-30
LV,Latvia,5612,2021-02-06
LV,Latvia,4962,2021-02-13
LV,Latvia,4827,2021-02-20
LV,Latvia,4701,2021-02-27
LV,Latvia,4199,2021-03-06
LV,Latvia,3475,2021-03-13
LV,Latvia,3665,2021-03-20
LV,Latvia,3567,2021-03-27
LV,Latvia,3151,2021-04-03
LV,Latvia,3373,2021-04-10
LV,Latvia,3757,2021-04-17
LV,Latvia,3958,2021-04-24
LV,Latvia,4415,2021-05-01
LV,Latvia,3961,2021-05-08
LV,Latvia,4266,2021-05-15
LV,Latvia,3115,2021-05-22
LV,Latvia,2206,2021-05-29
LV,Latvia,1759,2021-06-05
LV,Latvia,1263,2021-06-12
LV,Latvia,796,2021-06-19
LV,Latvia,433,2021-06-26
LV,Latvia,431,2021-07-03
LV,Latvia,263,2021-07-10
LV,Latvia,263,2021-07-17
LV,Latvia,299,2021-07-24
LV,Latvia,438,2021-07-31
LV,Latvia,484,2021-08-07
LV,Latvia,702,2021-08-14
LV,Latvia,895,2021-08-21
LV,Latvia,1179,2021-08-28
LV,Latvia,2037,2021-09-04
LV,Latvia,2640,2021-09-11
LV,Latvia,3356,2021-09-18
LV,Latvia,4063,2021-09-25
LV,Latvia,6389,2021-10-02
LV,Latvia,9309,2021-10-09
LV,Latvia,13322,2021-10-16
LV,Latvia,17082,2021-10-23
LV,Latvia,17018,2021-10-30
LV,Latvia,13230,2021-11-06
LV,Latvia,9006,2021-11-13
LV,Latvia,6048,2021-11-20
LV,Latvia,6302,2021-11-27
LV,Latvia,4927,2021-12-04
LV,Latvia,4611,2021-12-11
LV,Latvia,5253,2021-12-18
LV,Latvia,4512,2021-12-25
LV,Latvia,5613,2022-01-01
LV,Latvia,10000,2022-01-08
LV,Latvia,14813,2022-01-15
LV,Latvia,29134,2022-01-22
LV,Latvia,51341,2022-01-29
LV,Latvia,60742,2022-02-05
LV,Latvia,67962,2022-02-12
LV,Latvia,68335,2022-02-19
LV,Latvia,64909,2022-02-26
LV,Latvia,53471,2022-03-05
LV,Latvia,42061,2022-03-12
LV,Latvia,29522,2022-03-19
MT,Malta,0,2020-02-01
MT,Malta,0,2020-02-08
MT,Malta,0,2020-02-15
MT,Malta,0,2020-02-22
MT,Malta,0,2020-02-29
MT,Malta,3,2020-03-07
MT,Malta,15,2020-03-14
MT,Malta,55,2020-03-21
MT,Malta,76,2020-03-28
MT,Malta,64,2020-04-04
MT,Malta,157,2020-04-11
MT,Malta,56,2020-04-18
MT,Malta,22,2020-04-25
MT,Malta,20,2020-05-02
MT,Malta,22,2020-05-09
MT,Malta,56,2020-05-16
MT,Malta,63,2020-05-23
MT,Malta,9,2020-05-30
MT,Malta,9,2020-06-06
MT,Malta,19,2020-06-13
MT,Malta,18,2020-06-20
MT,Malta,6,2020-06-27
MT,Malta,2,2020-07-04
MT,Malta,2,2020-07-11
MT,Malta,1,2020-07-18
MT,Malta,11,2020-07-25
MT,Malta,159,2020-08-01
MT,Malta,190,2020-08-08
MT,Malta,313,2020-08-15
MT,Malta,229,2020-08-22
MT,Malta,270,2020-08-29
MT,Malta,167,2020-09-05
MT,Malta,260,2020-09-12
MT,Malta,425,2020-09-19
MT,Malta,259,2020-09-26
MT,Malta,246,2020-10-03
MT,Malta,477,2020-10-10
MT,Malta,805,2020-10-17
MT,Malta,887,2020-10-24
MT,Malta,669,2020-10-31
MT,Malta,997,2020-11-07
MT,Malta,878,2020-11-14
MT,Malta,905,2020-11-21
MT,Malta,787,2020-11-28
MT,Malta,814,2020-12-05
MT,Malta,678,2020-12-12
MT,Malta,520,2020-12-19
MT,Malta,620,2020-12-26
MT,Malta,756,2021-01-02
MT,Malta,1215,2021-01-09
MT,Malta,1235,2021-01-16
MT,Malta,1095,2021-01-23
MT,Malta,1179,2021-01-30
MT,Malta,855,2021-02-06
MT,Malta,1075,2021-02-13
MT,Malta,1111,2021-02-20
MT,Malta,1457,2021-02-27
MT,Malta,1997,2021-03-06
MT,Malta,2051,2021-03-13
MT,Malta,1637,2021-03-20
MT,Malta,904,2021-03-27
MT,Malta,381,2021-04-03
MT,Malta,359,2021-04-10
MT,Malta,379,2021-04-17
MT,Malta,222,2021-04-24
MT,Malta,158,2021-05-01
MT,Malta,131,2021-05-08
MT,Malta,40,2021-05-15
MT,Malta,21,2021-05-22
MT,Malta,30,2021-05-29
MT,Malta,39,2021-06-05
MT,Malta,13,2021-06-12
MT,Malta,7,2021-06-19
MT,Malta,18,2021-06-26
MT,Malta,34,2021-07-03
MT,Malta,320,2021-07-10
MT,Malta,1315,2021-07-17
MT,Malta,1266,2021-07-24
MT,Malta,754,2021-07-31
MT,Malta,492,2021-08-07
MT,Malta,499,2021-08-14
MT,Malta,435,2021-08-21
MT,Malta,318,2021-08-28
MT,Malta,387,2021-09-04
MT,Malta,282,2021-09-11
MT,Malta,244,2021-09-18
MT,Malta,125,2021-09-25
MT,Malta,110,2021-10-02
MT,Malta,136,2021-10-09
MT,Malta,122,2021-10-16
MT,Malta,94,2021-10-23
MT,Malta,98,2021-10-30
MT,Malta,217,2021-11-06
MT,Malta,314,2021-11-13
MT,Malta,419,2021-11-20
MT,Malta,575,2021-11-27
MT,Malta,703,2021-12-04
MT,Malta,603,2021-12-11
MT,Malta,1103,2021-12-18
MT,Malta,4107,2021-12-25
MT,Malta,7825,2022-01-01
MT,Malta,6320,2022-01-08
MT,Malta,3586,2022-01-15
MT,Malta,2187,2022-01-22
MT,Malta,1761,2022-01-29
MT,Malta,1485,2022-02-05
MT,Malta,1059,2022-02-12
MT,Malta,687,2022-02-19
MT,Malta,591,2022-02-26
MT,Malta,621,2022-03-05
MT,Malta,887,2022-03-12
MT,Malta,1628,2022-03-19
NL,Netherlands,0,2020-02-01
NL,Netherlands,0,2020-02-08
NL,Netherlands,0,2020-02-15
NL,Netherlands,0,2020-02-22
NL,Netherlands,10,2020-02-29
NL,Netherlands,255,2020-03-07
NL,Netherlands,870,2020-03-14
NL,Netherlands,3069,2020-03-21
NL,Netherlands,6662,2020-03-28
NL,Netherlands,6985,2020-04-04
NL,Netherlands,7736,2020-04-11
NL,Netherlands,7068,2020-04-18
NL,Netherlands,5190,2020-04-25
NL,Netherlands,2726,2020-05-02
NL,Netherlands,2056,2020-05-09
NL,Netherlands,1368,2020-05-16
NL,Netherlands,1241,2020-05-23
NL,Netherlands,1206,2020-05-30
NL,Netherlands,1132,2020-06-06
NL,Netherlands,1209,2020-06-13
NL,Netherlands,810,2020-06-20
NL,Netherlands,554,2020-06-27
NL,Netherlands,474,2020-07-04
NL,Netherlands,401,2020-07-11
NL,Netherlands,703,2020-07-18
NL,Netherlands,1280,2020-07-25
NL,Netherlands,2093,2020-08-01
NL,Netherlands,3466,2020-08-08
NL,Netherlands,4438,2020-08-15
NL,Netherlands,3552,2020-08-22
NL,Netherlands,3586,2020-08-29
NL,Netherlands,4647,2020-09-05
NL,Netherlands,7312,2020-09-12
NL,Netherlands,11679,2020-09-19
NL,Netherlands,17848,2020-09-26
NL,Netherlands,24266,2020-10-03
NL,Netherlands,38761,2020-10-10
NL,Netherlands,53581,2020-10-17
NL,Netherlands,63020,2020-10-24
NL,Netherlands,68607,2020-10-31
NL,Netherlands,50204,2020-11-07
NL,Netherlands,37806,2020-11-14
NL,Netherlands,36777,2020-11-21
NL,Netherlands,34262,2020-11-28
NL,Netherlands,38314,2020-12-05
NL,Netherlands,56263,2020-12-12
NL,Netherlands,76218,2020-12-19
NL,Netherlands,73280,2020-12-26
NL,Netherlands,58178,2021-01-02
NL,Netherlands,51684,2021-01-09
NL,Netherlands,39707,2021-01-16
NL,Netherlands,36379,2021-01-23
NL,Netherlands,29542,2021-01-30
NL,Netherlands,27285,2021-02-06
NL,Netherlands,23524,2021-02-13
NL,Netherlands,27355,2021-02-20
NL,Netherlands,32051,2021-02-27
NL,Netherlands,31385,2021-03-06
NL,Netherlands,37117,2021-03-13
NL,Netherlands,44353,2021-03-20
NL,Netherlands,50892,2021-03-27
NL,Netherlands,49709,2021-04-03
NL,Netherlands,48519,2021-04-10
NL,Netherlands,53168,2021-04-17
NL,Netherlands,57304,2021-04-24
NL,Netherlands,46478,2021-05-01
NL,Netherlands,52407,2021-05-08
NL,Netherlands,38142,2021-05-15
NL,Netherlands,28068,2021-05-22
NL,Netherlands,21186,2021-05-29
NL,Netherlands,15632,2021-06-05
NL,Netherlands,9694,2021-06-12
NL,Netherlands,6239,2021-06-19
NL,Netherlands,4288,2021-06-26
NL,Netherlands,5835,2021-07-03
NL,Netherlands,39332,2021-07-10
NL,Netherlands,70132,2021-07-17
NL,Netherlands,44951,2021-07-24
NL,Netherlands,24294,2021-07-31
NL,Netherlands,17990,2021-08-07
NL,Netherlands,16095,2021-08-14
NL,Netherlands,16869,2021-08-21
NL,Netherlands,17803,2021-08-28
NL,Netherlands,17661,2021-09-04
NL,Netherlands,14599,2021-09-11
NL,Netherlands,16083,2021-09-18
NL,Netherlands,11583,2021-09-25
NL,Netherlands,11526,2021-10-02
NL,Netherlands,15667,2021-10-09
NL,Netherlands,24020,2021-10-16
NL,Netherlands,34852,2021-10-23
NL,Netherlands,49489,2021-10-30
NL,Netherlands,68958,2021-11-06
NL,Netherlands,94097,2021-11-13
NL,Netherlands,147179,2021-11-20
NL,Netherlands,157293,2021-11-27
NL,Netherlands,152375,2021-12-04
NL,Netherlands,128472,2021-12-11
NL,Netherlands,99577,2021-12-18
NL,Netherlands,85007,2021-12-25
NL,Netherlands,100783,2022-01-01
NL,Netherlands,177353,2022-01-08
NL,Netherlands,225853,2022-01-15
NL,Netherlands,320670,2022-01-22
NL,Netherlands,430588,2022-01-29
NL,Netherlands,571784,2022-02-05
NL,Netherlands,842431,2022-02-12
NL,Netherlands,348083,2022-02-19
NL,Netherlands,242246,2022-02-26
NL,Netherlands,399723,2022-03-05
NL,Netherlands,475453,2022-03-12
NL,Netherlands,360717,2022-03-19
NO,Norway,0,2020-02-01
NO,Norway,0,2020-02-08
NO,Norway,0,2020-02-15
NO,Norway,0,2020-02-22
NO,Norway,15,2020-02-29
NO,Norway,132,2020-03-07
NO,Norway,943,2020-03-14
NO,Norway,1028,2020-03-21
NO,Norway,1897,2020-03-28
NO,Norway,1535,2020-04-04
NO,Norway,859,2020-04-11
NO,Norway,627,2020-04-18
NO,Norway,463,2020-04-25
NO,Norway,310,2020-05-02
NO,Norway,290,2020-05-09
NO,Norway,138,2020-05-16
NO,Norway,109,2020-05-23
NO,Norway,91,2020-05-30
NO,Norway,94,2020-06-06
NO,Norway,97,2020-06-13
NO,Norway,114,2020-06-20
NO,Norway,104,2020-06-27
NO,Norway,80,2020-07-04
NO,Norway,51,2020-07-11
NO,Norway,51,2020-07-18
NO,Norway,83,2020-07-25
NO,Norway,142,2020-08-01
NO,Norway,346,2020-08-08
NO,Norway,366,2020-08-15
NO,Norway,334,2020-08-22
NO,Norway,312,2020-08-29
NO,Norway,685,2020-09-05
NO,Norway,783,2020-09-12
NO,Norway,779,2020-09-19
NO,Norway,769,2020-09-26
NO,Norway,735,2020-10-03
NO,Norway,1104,2020-10-10
NO,Norway,903,2020-10-17
NO,Norway,1380,2020-10-24
NO,Norway,2582,2020-10-31
NO,Norway,3912,2020-11-07
NO,Norway,4191,2020-11-14
NO,Norway,3918,2020-11-21
NO,Norway,3194,2020-11-28
NO,Norway,2527,2020-12-05
NO,Norway,2730,2020-12-12
NO,Norway,2779,2020-12-19
NO,Norway,3096,2020-12-26
NO,Norway,3588,2021-01-02
NO,Norway,4653,2021-01-09
NO,Norway,3526,2021-01-16
NO,Norway,2358,2021-01-23
NO,Norway,1990,2021-01-30
NO,Norway,1860,2021-02-06
NO,Norway,1739,2021-02-13
NO,Norway,1923,2021-02-20
NO,Norway,2511,2021-02-27
NO,Norway,3720,2021-03-06
NO,Norway,5254,2021-03-13
NO,Norway,6562,2021-03-20
NO,Norway,6107,2021-03-27
NO,Norway,5633,2021-04-03
NO,Norway,4872,2021-04-10
NO,Norway,4170,2021-04-17
NO,Norway,3246,2021-04-24
NO,Norway,2869,2021-05-01
NO,Norway,2875,2021-05-08
NO,Norway,2918,2021-05-15
NO,Norway,2911,2021-05-22
NO,Norway,2692,2021-05-29
NO,Norway,2034,2021-06-05
NO,Norway,1297,2021-06-12
NO,Norway,1239,2021-06-19
NO,Norway,1266,2021-06-26
NO,Norway,1370,2021-07-03
NO,Norway,1239,2021-07-10
NO,Norway,1130,2021-07-17
NO,Norway,1401,2021-07-24
NO,Norway,1996,2021-07-31
NO,Norway,2839,2021-08-07
NO,Norway,3569,2021-08-14
NO,Norway,4020,2021-08-21
NO,Norway,8078,2021-08-28
NO,Norway,10067,2021-09-04
NO,Norway,9289,2021-09-11
NO,Norway,6276,2021-09-18
NO,Norway,4789,2021-09-25
NO,Norway,3670,2021-10-02
NO,Norway,3051,2021-10-09
NO,Norway,2867,2021-10-16
NO,Norway,3951,2021-10-23
NO,Norway,6560,2021-10-30
NO,Norway,9204,2021-11-06
NO,Norway,11513,2021-11-13
NO,Norway,14071,2021-11-20
NO,Norway,17759,2021-11-27
NO,Norway,23718,2021-12-04
NO,Norway,31340,2021-12-11
NO,Norway,33144,2021-12-18
NO,Norway,24721,2021-12-25
NO,Norway,24292,2022-01-01
NO,Norway,43769,2022-01-08
NO,Norway,64605,2022-01-15
NO,Norway,105161,2022-01-22
NO,Norway,141071,2022-01-29
NO,Norway,132367,2022-02-05
NO,Norway,140991,2022-02-12
NO,Norway,104384,2022-02-19
NO,Norway,97103,2022-02-26
NO,Norway,79140,2022-03-05
NO,Norway,44965,2022-03-12
NO,Norway,28267,2022-03-19
PL,Poland,0,2020-02-01
PL,Poland,0,2020-02-08
PL,Poland,0,2020-02-15
PL,Poland,0,2020-02-22
PL,Poland,0,2020-02-29
PL,Poland,5,2020-03-07
PL,Poland,98,2020-03-14
PL,Poland,433,2020-03-21
PL,Poland,1102,2020-03-28
PL,Poland,1989,2020-04-04
PL,Poland,2729,2020-04-11
PL,Poland,2386,2020-04-18
PL,Poland,2531,2020-04-25
PL,Poland,2102,2020-05-02
PL,Poland,2276,2020-05-09
PL,Poland,2606,2020-05-16
PL,Poland,2674,2020-05-23
PL,Poland,2640,2020-05-30
PL,Poland,2415,2020-06-06
PL,Poland,3031,2020-06-13
PL,Poland,2603,2020-06-20
PL,Poland,2094,2020-06-27
PL,Poland,2005,2020-07-04
PL,Poland,1802,2020-07-11
PL,Poland,2225,2020-07-18
PL,Poland,2876,2020-07-25
PL,Poland,3724,2020-08-01
PL,Poland,4821,2020-08-08
PL,Poland,4923,2020-08-15
PL,Poland,5091,2020-08-22
PL,Poland,5058,2020-08-29
PL,Poland,4148,2020-09-05
PL,Poland,3263,2020-09-12
PL,Poland,4680,2020-09-19
PL,Poland,7650,2020-09-26
PL,Poland,12160,2020-10-03
PL,Poland,23498,2020-10-10
PL,Poland,45592,2020-10-17
PL,Poland,74716,2020-10-24
PL,Poland,120785,2020-10-31
PL,Poland,158909,2020-11-07
PL,Poland,169478,2020-11-14
PL,Poland,152357,2020-11-21
PL,Poland,130118,2020-11-28
PL,Poland,80680,2020-12-05
PL,Poland,72427,2020-12-12
PL,Poland,67410,2020-12-19
PL,Poland,59847,2020-12-26
PL,Poland,58823,2021-01-02
PL,Poland,63609,2021-01-09
PL,Poland,53223,2021-01-16
PL,Poland,41267,2021-01-23
PL,Poland,37795,2021-01-30
PL,Poland,36856,2021-02-06
PL,Poland,38091,2021-02-13
PL,Poland,48106,2021-02-20
PL,Poland,65158,2021-02-27
PL,Poland,84460,2021-03-06
PL,Poland,108015,2021-03-13
PL,Poland,147340,2021-03-20
PL,Poland,185025,2021-03-27
PL,Poland,193859,2021-04-03
PL,Poland,137314,2021-04-10
PL,Poland,122976,2021-04-17
PL,Poland,75758,2021-04-24
PL,Poland,46985,2021-05-01
PL,Poland,30579,2021-05-08
PL,Poland,22715,2021-05-15
PL,Poland,12635,2021-05-22
PL,Poland,6825,2021-05-29
PL,Poland,3453,2021-06-05
PL,Poland,2419,2021-06-12
PL,Poland,1391,2021-06-19
PL,Poland,935,2021-06-26
PL,Poland,646,2021-07-03
PL,Poland,540,2021-07-10
PL,Poland,600,2021-07-17
PL,Poland,711,2021-07-24
PL,Poland,873,2021-07-31
PL,Poland,1037,2021-08-07
PL,Poland,1209,2021-08-14
PL,Poland,1328,2021-08-21
PL,Poland,1515,2021-08-28
PL,Poland,2133,2021-09-04
PL,Poland,3012,2021-09-11
PL,Poland,4222,2021-09-18
PL,Poland,5196,2021-09-25
PL,Poland,7185,2021-10-02
PL,Poland,11098,2021-10-09
PL,Poland,16195,2021-10-16
PL,Poland,31131,2021-10-23
PL,Poland,49900,2021-10-30
PL,Poland,73613,2021-11-06
PL,Poland,98354,2021-11-13
PL,Poland,136397,2021-11-20
PL,Poland,160790,2021-11-27
PL,Poland,161773,2021-12-04
PL,Poland,159771,2021-12-11
PL,Poland,134066,2021-12-18
PL,Poland,100721,2021-12-25
PL,Poland,76663,2022-01-01
PL,Poland,81842,2022-01-08
PL,Poland,96285,2022-01-15
PL,Poland,185720,2022-01-22
PL,Poland,320295,2022-01-29
PL,Poland,324690,2022-02-05
PL,Poland,250471,2022-02-12
PL,Poland,160751,2022-02-19
PL,Poland,111294,2022-02-26
PL,Poland,82445,2022-03-05
PL,Poland,77068,2022-03-12
PL,Poland,74337,2022-03-19
PT,Portugal,0,2020-02-01
PT,Portugal,0,2020-02-08
PT,Portugal,0,2020-02-15
PT,Portugal,0,2020-02-22
PT,Portugal,0,2020-02-29
PT,Portugal,20,2020-03-07
PT,Portugal,149,2020-03-14
PT,Portugal,1111,2020-03-21
PT,Portugal,3890,2020-03-28
PT,Portugal,5354,2020-04-04
PT,Portugal,5463,2020-04-11
PT,Portugal,3698,2020-04-18
PT,Portugal,3707,2020-04-25
PT,Portugal,1798,2020-05-02
PT,Portugal,2216,2020-05-09
PT,Portugal,1404,2020-05-16
PT,Portugal,1661,2020-05-23
PT,Portugal,1732,2020-05-30
PT,Portugal,2148,2020-06-06
PT,Portugal,2112,2020-06-13
PT,Portugal,2378,2020-06-20
PT,Portugal,2348,2020-06-27
PT,Portugal,2380,2020-07-04
PT,Portugal,2652,2020-07-11
PT,Portugal,2169,2020-07-18
PT,Portugal,1565,2020-07-25
PT,Portugal,1355,2020-08-01
PT,Portugal,1227,2020-08-08
PT,Portugal,1444,2020-08-15
PT,Portugal,1471,2020-08-22
PT,Portugal,1996,2020-08-29
PT,Portugal,2495,2020-09-05
PT,Portugal,3367,2020-09-12
PT,Portugal,4715,2020-09-19
PT,Portugal,4914,2020-09-26
PT,Portugal,5308,2020-10-03
PT,Portugal,7327,2020-10-10
PT,Portugal,12481,2020-10-17
PT,Portugal,18054,2020-10-24
PT,Portugal,25170,2020-10-31
PT,Portugal,32261,2020-11-07
PT,Portugal,37726,2020-11-14
PT,Portugal,44704,2020-11-21
PT,Portugal,34736,2020-11-28
PT,Portugal,27934,2020-12-05
PT,Portugal,26060,2020-12-12
PT,Portugal,26087,2020-12-19
PT,Portugal,22209,2020-12-26
PT,Portugal,30874,2021-01-02
PT,Portugal,52317,2021-01-09
PT,Portugal,63229,2021-01-16
PT,Portugal,85053,2021-01-23
PT,Portugal,86549,2021-01-30
PT,Portugal,50888,2021-02-06
PT,Portugal,22173,2021-02-13
PT,Portugal,12260,2021-02-20
PT,Portugal,7505,2021-02-27
PT,Portugal,5568,2021-03-06
PT,Portugal,4304,2021-03-13
PT,Portugal,3364,2021-03-20
PT,Portugal,2962,2021-03-27
PT,Portugal,3100,2021-04-03
PT,Portugal,3786,2021-04-10
PT,Portugal,3632,2021-04-17
PT,Portugal,3404,2021-04-24
PT,Portugal,2983,2021-05-01
PT,Portugal,2311,2021-05-08
PT,Portugal,2590,2021-05-15
PT,Portugal,2963,2021-05-22
PT,Portugal,3402,2021-05-29
PT,Portugal,3821,2021-06-05
PT,Portugal,4706,2021-06-12
PT,Portugal,7369,2021-06-19
PT,Portugal,8942,2021-06-26
PT,Portugal,13996,2021-07-03
PT,Portugal,18604,2021-07-10
PT,Portugal,21773,2021-07-17
PT,Portugal,23010,2021-07-24
PT,Portugal,18197,2021-07-31
PT,Portugal,16354,2021-08-07
PT,Portugal,16133,2021-08-14
PT,Portugal,16190,2021-08-21
PT,Portugal,15857,2021-08-28
PT,Portugal,12692,2021-09-04
PT,Portugal,8816,2021-09-11
PT,Portugal,6698,2021-09-18
PT,Portugal,4975,2021-09-25
PT,Portugal,4319,2021-10-02
PT,Portugal,4148,2021-10-09
PT,Portugal,4528,2021-10-16
PT,Portugal,5193,2021-10-23
PT,Portugal,5354,2021-10-30
PT,Portugal,6646,2021-11-06
PT,Portugal,9471,2021-11-13
PT,Portugal,13779,2021-11-20
PT,Portugal,20026,2021-11-27
PT,Portugal,23191,2021-12-04
PT,Portugal,27408,2021-12-11
PT,Portugal,30427,2021-12-18
PT,Portugal,55217,2021-12-25
PT,Portugal,136883,2022-01-01
PT,Portugal,200491,2022-01-08
PT,Portugal,239276,2022-01-15
PT,Portugal,323553,2022-01-22
PT,Portugal,390295,2022-01-29
PT,Portugal,317989,2022-02-05
PT,Portugal,184588,2022-02-12
PT,Portugal,108901,2022-02-19
PT,Portugal,73273,2022-02-26
PT,Portugal,70832,2022-03-05
PT,Portugal,58129,2022-03-12
PT,Portugal,78464,2022-03-19
RO,Romania,0,2020-02-01
RO,Romania,0,2020-02-08
RO,Romania,0,2020-02-15
RO,Romania,0,2020-02-22
RO,Romania,3,2020-02-29
RO,Romania,6,2020-03-07
RO,Romania,114,2020-03-14
RO,Romania,244,2020-03-21
RO,Romania,1085,2020-03-28
RO,Romania,2161,2020-04-04
RO,Romania,2377,2020-04-11
