location,location_name,value,target_end_date
HR,Croatia,0,2020-02-01
HR,Croatia,0,2020-02-08
HR,Croatia,0,2020-02-15
HR,Croatia,0,2020-02-22
HR,Croatia,0,2020-02-29
HR,Croatia,0,2020-03-07
HR,Croatia,0,2020-03-14
HR,Croatia,1,2020-03-21
HR,Croatia,4,2020-03-28
HR,Croatia,7,2020-04-04
HR,Croatia,9,2020-04-11
HR,Croatia,18,2020-04-18
HR,Croatia,15,2020-04-25
HR,Croatia,23,2020-05-02
HR,Croatia,10,2020-05-09
HR,Croatia,8,2020-05-16
HR,Croatia,4,2020-05-23
HR,Croatia,4,2020-05-30
HR,Croatia,1,2020-06-06
HR,Croatia,3,2020-06-13
HR,Croatia,0,2020-06-20
HR,Croatia,0,2020-06-27
HR,Croatia,6,2020-07-04
HR,Croatia,5,2020-07-11
HR,Croatia,2,2020-07-18
HR,Croatia,13,2020-07-25
HR,Croatia,12,2020-08-01
HR,Croatia,12,2020-08-08
HR,Croatia,8,2020-08-15
HR,Croatia,5,2020-08-22
HR,Croatia,13,2020-08-29
HR,Croatia,14,2020-09-05
HR,Croatia,21,2020-09-12
HR,Croatia,26,2020-09-19
HR,Croatia,25,2020-09-26
HR,Croatia,24,2020-10-03
HR,Croatia,24,2020-10-10
HR,Croatia,38,2020-10-17
HR,Croatia,74,2020-10-24
HR,Croatia,117,2020-10-31
HR,Croatia,206,2020-11-07
HR,Croatia,254,2020-11-14
HR,Croatia,298,2020-11-21
HR,Croatia,351,2020-11-28
HR,Croatia,447,2020-12-05
HR,Croatia,460,2020-12-12
HR,Croatia,539,2020-12-19
HR,Croatia,512,2020-12-26
HR,Croatia,403,2021-01-02
HR,Croatia,326,2021-01-09
HR,Croatia,246,2021-01-16
HR,Croatia,211,2021-01-23
HR,Croatia,199,2021-01-30
HR,Croatia,146,2021-02-06
HR,Croatia,155,2021-02-13
HR,Croatia,121,2021-02-20
HR,Croatia,91,2021-02-27
HR,Croatia,74,2021-03-06
HR,Croatia,85,2021-03-13
HR,Croatia,83,2021-03-20
HR,Croatia,119,2021-03-27
HR,Croatia,153,2021-04-03
HR,Croatia,244,2021-04-10
HR,Croatia,254,2021-04-17
HR,Croatia,292,2021-04-24
HR,Croatia,315,2021-05-01
HR,Croatia,294,2021-05-08
HR,Croatia,263,2021-05-15
HR,Croatia,196,2021-05-22
HR,Croatia,119,2021-05-29
HR,Croatia,78,2021-06-05
HR,Croatia,52,2021-06-12
HR,Croatia,37,2021-06-19
HR,Croatia,28,2021-06-26
HR,Croatia,18,2021-07-03
HR,Croatia,12,2021-07-10
HR,Croatia,9,2021-07-17
HR,Croatia,9,2021-07-24
HR,Croatia,14,2021-07-31
HR,Croatia,12,2021-08-07
HR,Croatia,11,2021-08-14
HR,Croatia,16,2021-08-21
HR,Croatia,26,2021-08-28
HR,Croatia,38,2021-09-04
HR,Croatia,65,2021-09-11
HR,Croatia,66,2021-09-18
HR,Croatia,87,2021-09-25
HR,Croatia,84,2021-10-02
HR,Croatia,99,2021-10-09
HR,Croatia,114,2021-10-16
HR,Croatia,133,2021-10-23
HR,Croatia,188,2021-10-30
HR,Croatia,252,2021-11-06
HR,Croatia,390,2021-11-13
HR,Croatia,403,2021-11-20
HR,Croatia,452,2021-11-27
HR,Croatia,455,2021-12-04
HR,Croatia,424,2021-12-11
HR,Croatia,356,2021-12-18
HR,Croatia,349,2021-12-25
HR,Croatia,292,2022-01-01
HR,Croatia,270,2022-01-08
HR,Croatia,232,2022-01-15
HR,Croatia,298,2022-01-22
HR,Croatia,360,2022-01-29
HR,Croatia,347,2022-02-05
HR,Croatia,346,2022-02-12
HR,Croatia,349,2022-02-19
HR,Croatia,239,2022-02-26
HR,Croatia,182,2022-03-05
HR,Croatia,127,2022-03-12
HR,Croatia,104,2022-03-19
HR,Croatia,84,2022-03-26
HR,Croatia,83,2022-04-02
HR,Croatia,83,2022-04-09
HR,Croatia,50,2022-04-16
HR,Croatia,53,2022-04-23
HU,Hungary,0,2020-02-01
HU,Hungary,0,2020-02-08
HU,Hungary,0,2020-02-15
HU,Hungary,0,2020-02-22
HU,Hungary,0,2020-02-29
HU,Hungary,0,2020-03-07
HU,Hungary,0,2020-03-14
HU,Hungary,4,2020-03-21
HU,Hungary,7,2020-03-28
HU,Hungary,21,2020-04-04
HU,Hungary,53,2020-04-11
HU,Hungary,87,2020-04-18
HU,Hungary,90,2020-04-25
HU,Hungary,73,2020-05-02
HU,Hungary,70,2020-05-09
HU,Hungary,43,2020-05-16
HU,Hungary,34,2020-05-23
HU,Hungary,42,2020-05-30
HU,Hungary,21,2020-06-06
HU,Hungary,14,2020-06-13
HU,Hungary,11,2020-06-20
HU,Hungary,8,2020-06-27
HU,Hungary,11,2020-07-04
HU,Hungary,6,2020-07-11
HU,Hungary,1,2020-07-18
HU,Hungary,0,2020-07-25
HU,Hungary,1,2020-08-01
HU,Hungary,5,2020-08-08
HU,Hungary,5,2020-08-15
HU,Hungary,4,2020-08-22
HU,Hungary,3,2020-08-29
HU,Hungary,10,2020-09-05
HU,Hungary,9,2020-09-12
HU,Hungary,42,2020-09-19
HU,Hungary,55,2020-09-26
HU,Hungary,82,2020-10-03
HU,Hungary,121,2020-10-10
HU,Hungary,176,2020-10-17
HU,Hungary,281,2020-10-24
HU,Hungary,360,2020-10-31
HU,Hungary,607,2020-11-07
HU,Hungary,633,2020-11-14
HU,Hungary,699,2020-11-21
HU,Hungary,827,2020-11-28
HU,Hungary,1190,2020-12-05
HU,Hungary,1078,2020-12-12
HU,Hungary,1130,2020-12-19
HU,Hungary,1037,2020-12-26
HU,Hungary,830,2021-01-02
HU,Hungary,773,2021-01-09
HU,Hungary,710,2021-01-16
HU,Hungary,640,2021-01-23
HU,Hungary,559,2021-01-30
HU,Hungary,563,2021-02-06
HU,Hungary,610,2021-02-13
HU,Hungary,616,2021-02-20
HU,Hungary,650,2021-02-27
HU,Hungary,863,2021-03-06
HU,Hungary,1025,2021-03-13
HU,Hungary,1278,2021-03-20
HU,Hungary,1684,2021-03-27
HU,Hungary,1752,2021-04-03
HU,Hungary,1707,2021-04-10
HU,Hungary,1768,2021-04-17
HU,Hungary,1441,2021-04-24
HU,Hungary,1281,2021-05-01
HU,Hungary,803,2021-05-08
HU,Hungary,610,2021-05-15
HU,Hungary,361,2021-05-22
HU,Hungary,234,2021-05-29
HU,Hungary,133,2021-06-05
HU,Hungary,62,2021-06-12
HU,Hungary,46,2021-06-19
HU,Hungary,30,2021-06-26
HU,Hungary,12,2021-07-03
HU,Hungary,12,2021-07-10
HU,Hungary,11,2021-07-17
HU,Hungary,5,2021-07-24
HU,Hungary,6,2021-07-31
HU,Hungary,7,2021-08-07
HU,Hungary,5,2021-08-14
HU,Hungary,8,2021-08-21
HU,Hungary,11,2021-08-28
HU,Hungary,4,2021-09-04
HU,Hungary,25,2021-09-11
HU,Hungary,37,2021-09-18
HU,Hungary,28,2021-09-25
HU,Hungary,48,2021-10-02
HU,Hungary,76,2021-10-09
HU,Hungary,76,2021-10-16
HU,Hungary,141,2021-10-23
HU,Hungary,237,2021-10-30
HU,Hungary,455,2021-11-06
HU,Hungary,683,2021-11-13
HU,Hungary,913,2021-11-20
HU,Hungary,1086,2021-11-27
HU,Hungary,1256,2021-12-04
HU,Hungary,1307,2021-12-11
HU,Hungary,1101,2021-12-18
HU,Hungary,777,2021-12-25
HU,Hungary,879,2022-01-01
HU,Hungary,594,2022-01-08
HU,Hungary,457,2022-01-15
HU,Hungary,585,2022-01-22
HU,Hungary,407,2022-01-29
HU,Hungary,512,2022-02-05
HU,Hungary,619,2022-02-12
HU,Hungary,706,2022-02-19
HU,Hungary,686,2022-02-26
HU,Hungary,534,2022-03-05
HU,Hungary,367,2022-03-12
HU,Hungary,308,2022-03-19
HU,Hungary,297,2022-03-26
HU,Hungary,252,2022-04-02
HU,Hungary,211,2022-04-09
HU,Hungary,144,2022-04-16
HU,Hungary,183,2022-04-23
IE,Ireland,0,2020-02-01
IE,Ireland,0,2020-02-08
IE,Ireland,0,2020-02-15
IE,Ireland,0,2020-02-22
IE,Ireland,0,2020-02-29
IE,Ireland,0,2020-03-07
IE,Ireland,2,2020-03-14
IE,Ireland,1,2020-03-21
IE,Ireland,33,2020-03-28
IE,Ireland,101,2020-04-04
IE,Ireland,183,2020-04-11
IE,Ireland,251,2020-04-18
IE,Ireland,492,2020-04-25
IE,Ireland,223,2020-05-02
IE,Ireland,160,2020-05-09
IE,Ireland,87,2020-05-16
IE,Ireland,71,2020-05-23
IE,Ireland,47,2020-05-30
IE,Ireland,27,2020-06-06
IE,Ireland,27,2020-06-13
IE,Ireland,10,2020-06-20
IE,Ireland,19,2020-06-27
IE,Ireland,7,2020-07-04
IE,Ireland,5,2020-07-11
IE,Ireland,7,2020-07-18
IE,Ireland,11,2020-07-25
IE,Ireland,-1,2020-08-01
IE,Ireland,9,2020-08-08
IE,Ireland,2,2020-08-15
IE,Ireland,3,2020-08-22
IE,Ireland,0,2020-08-29
IE,Ireland,0,2020-09-05
IE,Ireland,6,2020-09-12
IE,Ireland,9,2020-09-19
IE,Ireland,10,2020-09-26
IE,Ireland,8,2020-10-03
IE,Ireland,14,2020-10-10
IE,Ireland,25,2020-10-17
IE,Ireland,33,2020-10-24
IE,Ireland,31,2020-10-31
IE,Ireland,32,2020-11-07
IE,Ireland,33,2020-11-14
IE,Ireland,44,2020-11-21
IE,Ireland,28,2020-11-28
IE,Ireland,49,2020-12-05
IE,Ireland,24,2020-12-12
IE,Ireland,31,2020-12-19
IE,Ireland,46,2020-12-26
IE,Ireland,52,2021-01-02
IE,Ireland,84,2021-01-09
IE,Ireland,259,2021-01-16
IE,Ireland,352,2021-01-23
IE,Ireland,345,2021-01-30
IE,Ireland,382,2021-02-06
IE,Ireland,257,2021-02-13
IE,Ireland,204,2021-02-20
IE,Ireland,178,2021-02-27
IE,Ireland,106,2021-03-06
IE,Ireland,115,2021-03-13
IE,Ireland,51,2021-03-20
IE,Ireland,68,2021-03-27
IE,Ireland,62,2021-04-03
IE,Ireland,68,2021-04-10
IE,Ireland,52,2021-04-17
IE,Ireland,37,2021-04-24
IE,Ireland,34,2021-05-01
IE,Ireland,13,2021-05-08
IE,Ireland,22,2021-05-15
IE,Ireland,0,2021-05-22
IE,Ireland,0,2021-05-29
IE,Ireland,0,2021-06-05
IE,Ireland,0,2021-06-12
IE,Ireland,38,2021-06-19
IE,Ireland,10,2021-06-26
IE,Ireland,11,2021-07-03
IE,Ireland,6,2021-07-10
IE,Ireland,12,2021-07-17
IE,Ireland,8,2021-07-24
IE,Ireland,9,2021-07-31
IE,Ireland,9,2021-08-07
IE,Ireland,15,2021-08-14
IE,Ireland,15,2021-08-21
IE,Ireland,18,2021-08-28
IE,Ireland,20,2021-09-04
IE,Ireland,43,2021-09-11
IE,Ireland,24,2021-09-18
IE,Ireland,30,2021-09-25
IE,Ireland,40,2021-10-02
IE,Ireland,31,2021-10-09
IE,Ireland,26,2021-10-16
IE,Ireland,63,2021-10-23
IE,Ireland,67,2021-10-30
IE,Ireland,56,2021-11-06
IE,Ireland,74,2021-11-13
IE,Ireland,43,2021-11-20
IE,Ireland,43,2021-11-27
IE,Ireland,55,2021-12-04
IE,Ireland,81,2021-12-11
IE,Ireland,47,2021-12-18
IE,Ireland,55,2021-12-25
IE,Ireland,22,2022-01-01
IE,Ireland,40,2022-01-08
IE,Ireland,83,2022-01-15
IE,Ireland,52,2022-01-22
IE,Ireland,49,2022-01-29
IE,Ireland,92,2022-02-05
IE,Ireland,63,2022-02-12
IE,Ireland,126,2022-02-19
IE,Ireland,58,2022-02-26
IE,Ireland,56,2022-03-05
IE,Ireland,80,2022-03-12
IE,Ireland,27,2022-03-19
IE,Ireland,72,2022-03-26
IE,Ireland,76,2022-04-02
IE,Ireland,77,2022-04-09
IE,Ireland,69,2022-04-16
IE,Ireland,64,2022-04-23
IS,Iceland,0,2020-02-01
IS,Iceland,0,2020-02-08
IS,Iceland,0,2020-02-15
IS,Iceland,0,2020-02-22
IS,Iceland,0,2020-02-29
IS,Iceland,0,2020-03-07
IS,Iceland,0,2020-03-14
IS,Iceland,1,2020-03-21
IS,Iceland,1,2020-03-28
IS,Iceland,2,2020-04-04
IS,Iceland,4,2020-04-11
IS,Iceland,1,2020-04-18
IS,Iceland,1,2020-04-25
IS,Iceland,0,2020-05-02
IS,Iceland,0,2020-05-09
IS,Iceland,0,2020-05-16
IS,Iceland,0,2020-05-23
IS,Iceland,0,2020-05-30
IS,Iceland,0,2020-06-06
IS,Iceland,0,2020-06-13
IS,Iceland,0,2020-06-20
IS,Iceland,0,2020-06-27
IS,Iceland,0,2020-07-04
IS,Iceland,0,2020-07-11
IS,Iceland,0,2020-07-18
IS,Iceland,0,2020-07-25
IS,Iceland,0,2020-08-01
IS,Iceland,0,2020-08-08
IS,Iceland,0,2020-08-15
IS,Iceland,0,2020-08-22
IS,Iceland,0,2020-08-29
IS,Iceland,0,2020-09-05
IS,Iceland,0,2020-09-12
IS,Iceland,0,2020-09-19
IS,Iceland,0,2020-09-26
IS,Iceland,0,2020-10-03
IS,Iceland,0,2020-10-10
IS,Iceland,1,2020-10-17
IS,Iceland,0,2020-10-24
IS,Iceland,1,2020-10-31
IS,Iceland,6,2020-11-07
IS,Iceland,7,2020-11-14
IS,Iceland,1,2020-11-21
IS,Iceland,0,2020-11-28
IS,Iceland,1,2020-12-05
IS,Iceland,1,2020-12-12
IS,Iceland,0,2020-12-19
IS,Iceland,0,2020-12-26
IS,Iceland,1,2021-01-02
IS,Iceland,0,2021-01-09
IS,Iceland,0,2021-01-16
IS,Iceland,0,2021-01-23
IS,Iceland,0,2021-01-30
IS,Iceland,0,2021-02-06
IS,Iceland,0,2021-02-13
IS,Iceland,0,2021-02-20
IS,Iceland,0,2021-02-27
IS,Iceland,0,2021-03-06
IS,Iceland,0,2021-03-13
IS,Iceland,0,2021-03-20
IS,Iceland,0,2021-03-27
IS,Iceland,0,2021-04-03
IS,Iceland,0,2021-04-10
IS,Iceland,0,2021-04-17
IS,Iceland,0,2021-04-24
IS,Iceland,0,2021-05-01
IS,Iceland,0,2021-05-08
IS,Iceland,0,2021-05-15
IS,Iceland,0,2021-05-22
IS,Iceland,1,2021-05-29
IS,Iceland,0,2021-06-05
IS,Iceland,0,2021-06-12
IS,Iceland,0,2021-06-19
IS,Iceland,0,2021-06-26
IS,Iceland,0,2021-07-03
IS,Iceland,0,2021-07-10
IS,Iceland,0,2021-07-17
IS,Iceland,0,2021-07-24
IS,Iceland,0,2021-07-31
IS,Iceland,0,2021-08-07
IS,Iceland,0,2021-08-14
IS,Iceland,0,2021-08-21
IS,Iceland,2,2021-08-28
IS,Iceland,1,2021-09-04
IS,Iceland,0,2021-09-11
IS,Iceland,0,2021-09-18
IS,Iceland,0,2021-09-25
IS,Iceland,0,2021-10-02
IS,Iceland,0,2021-10-09
IS,Iceland,0,2021-10-16
IS,Iceland,0,2021-10-23
IS,Iceland,0,2021-10-30
IS,Iceland,1,2021-11-06
IS,Iceland,0,2021-11-13
IS,Iceland,0,2021-11-20
IS,Iceland,1,2021-11-27
IS,Iceland,0,2021-12-04
IS,Iceland,0,2021-12-11
IS,Iceland,1,2021-12-18
IS,Iceland,1,2021-12-25
IS,Iceland,0,2022-01-01
IS,Iceland,2,2022-01-08
IS,Iceland,5,2022-01-15
IS,Iceland,0,2022-01-22
IS,Iceland,2,2022-01-29
IS,Iceland,3,2022-02-05
IS,Iceland,5,2022-02-12
IS,Iceland,4,2022-02-19
IS,Iceland,3,2022-02-26
IS,Iceland,7,2022-03-05
IS,Iceland,11,2022-03-12
IS,Iceland,12,2022-03-19
IS,Iceland,6,2022-03-26
IS,Iceland,4,2022-04-02
IS,Iceland,4,2022-04-09
IS,Iceland,5,2022-04-16
IS,Iceland,4,2022-04-23
IT,Italy,0,2020-02-01
IT,Italy,0,2020-02-08
IT,Italy,0,2020-02-15
IT,Italy,2,2020-02-22
IT,Italy,27,2020-02-29
IT,Italy,204,2020-03-07
IT,Italy,1208,2020-03-14
IT,Italy,3384,2020-03-21
IT,Italy,5198,2020-03-28
IT,Italy,5339,2020-04-04
IT,Italy,4106,2020-04-11
IT,Italy,3759,2020-04-18
IT,Italy,3157,2020-04-25
IT,Italy,2326,2020-05-02
IT,Italy,1685,2020-05-09
IT,Italy,1368,2020-05-16
IT,Italy,972,2020-05-23
IT,Italy,605,2020-05-30
IT,Italy,506,2020-06-06
IT,Italy,455,2020-06-13
IT,Italy,309,2020-06-20
IT,Italy,106,2020-06-27
IT,Italy,138,2020-07-04
IT,Italy,91,2020-07-11
IT,Italy,97,2020-07-18
IT,Italy,60,2020-07-25
IT,Italy,44,2020-08-01
IT,Italy,57,2020-08-08
IT,Italy,189,2020-08-15
IT,Italy,38,2020-08-22
IT,Italy,43,2020-08-29
IT,Italy,61,2020-09-05
IT,Italy,69,2020-09-12
IT,Italy,89,2020-09-19
IT,Italy,126,2020-09-26
IT,Italy,150,2020-10-03
IT,Italy,172,2020-10-10
IT,Italy,334,2020-10-17
IT,Italy,736,2020-10-24
IT,Italy,1408,2020-10-31
IT,Italy,2445,2020-11-07
IT,Italy,3620,2020-11-14
IT,Italy,4578,2020-11-21
IT,Italy,5102,2020-11-28
IT,Italy,5151,2020-12-05
IT,Italy,4522,2020-12-12
IT,Italy,4411,2020-12-19
IT,Italy,3173,2020-12-26
IT,Italy,3365,2021-01-02
IT,Italy,3409,2021-01-09
IT,Italy,3406,2021-01-16
IT,Italy,3362,2021-01-23
IT,Italy,3117,2021-01-30
IT,Italy,2724,2021-02-06
IT,Italy,2353,2021-02-13
IT,Italy,2130,2021-02-20
IT,Italy,2021,2021-02-27
IT,Italy,2071,2021-03-06
IT,Italy,2303,2021-03-13
IT,Italy,2761,2021-03-20
IT,Italy,2994,2021-03-27
IT,Italy,3068,2021-04-03
IT,Italy,3219,2021-04-10
IT,Italy,2753,2021-04-17
IT,Italy,2345,2021-04-24
IT,Italy,2012,2021-05-01
IT,Italy,1661,2021-05-08
IT,Italy,1369,2021-05-15
IT,Italy,1090,2021-05-22
IT,Italy,849,2021-05-29
IT,Italy,470,2021-06-05
IT,Italy,504,2021-06-12
IT,Italy,277,2021-06-19
IT,Italy,205,2021-06-26
IT,Italy,179,2021-07-03
IT,Italy,131,2021-07-10
IT,Italy,96,2021-07-17
IT,Italy,78,2021-07-24
IT,Italy,121,2021-07-31
IT,Italy,146,2021-08-07
IT,Italy,204,2021-08-14
IT,Italy,315,2021-08-21
IT,Italy,328,2021-08-28
IT,Italy,410,2021-09-04
IT,Italy,419,2021-09-11
IT,Italy,399,2021-09-18
IT,Italy,369,2021-09-25
IT,Italy,345,2021-10-02
IT,Italy,276,2021-10-09
IT,Italy,243,2021-10-16
IT,Italy,285,2021-10-23
IT,Italy,272,2021-10-30
IT,Italy,291,2021-11-06
IT,Italy,374,2021-11-13
IT,Italy,392,2021-11-20
IT,Italy,496,2021-11-27
IT,Italy,525,2021-12-04
IT,Italy,613,2021-12-11
IT,Italy,779,2021-12-18
IT,Italy,986,2021-12-25
IT,Italy,983,2022-01-01
IT,Italy,1368,2022-01-08
IT,Italy,1975,2022-01-15
IT,Italy,2440,2022-01-22
IT,Italy,2618,2022-01-29
IT,Italy,2628,2022-02-05
IT,Italy,2282,2022-02-12
IT,Italy,2024,2022-02-19
IT,Italy,1568,2022-02-26
IT,Italy,1366,2022-03-05
IT,Italy,1000,2022-03-12
IT,Italy,910,2022-03-19
IT,Italy,1008,2022-03-26
IT,Italy,966,2022-04-02
IT,Italy,992,2022-04-09
IT,Italy,944,2022-04-16
IT,Italy,1007,2022-04-23
LI,Liechtenstein,0,2020-02-01
LI,Liechtenstein,0,2020-02-08
LI,Liechtenstein,0,2020-02-15
LI,Liechtenstein,0,2020-02-22
LI,Liechtenstein,0,2020-02-29
LI,Liechtenstein,0,2020-03-07
LI,Liechtenstein,0,2020-03-14
LI,Liechtenstein,0,2020-03-21
LI,Liechtenstein,0,2020-03-28
LI,Liechtenstein,1,2020-04-04
LI,Liechtenstein,0,2020-04-11
LI,Liechtenstein,0,2020-04-18
LI,Liechtenstein,0,2020-04-25
LI,Liechtenstein,0,2020-05-02
LI,Liechtenstein,0,2020-05-09
LI,Liechtenstein,0,2020-05-16
LI,Liechtenstein,0,2020-05-23
LI,Liechtenstein,0,2020-05-30
LI,Liechtenstein,0,2020-06-06
LI,Liechtenstein,0,2020-06-13
LI,Liechtenstein,0,2020-06-20
LI,Liechtenstein,0,2020-06-27
LI,Liechtenstein,0,2020-07-04
LI,Liechtenstein,0,2020-07-11
LI,Liechtenstein,0,2020-07-18
LI,Liechtenstein,0,2020-07-25
LI,Liechtenstein,0,2020-08-01
LI,Liechtenstein,0,2020-08-08
LI,Liechtenstein,0,2020-08-15
LI,Liechtenstein,0,2020-08-22
LI,Liechtenstein,0,2020-08-29
LI,Liechtenstein,0,2020-09-05
LI,Liechtenstein,0,2020-09-12
LI,Liechtenstein,0,2020-09-19
LI,Liechtenstein,0,2020-09-26
LI,Liechtenstein,0,2020-10-03
LI,Liechtenstein,0,2020-10-10
LI,Liechtenstein,0,2020-10-17
LI,Liechtenstein,0,2020-10-24
LI,Liechtenstein,2,2020-10-31
LI,Liechtenstein,0,2020-11-07
LI,Liechtenstein,2,2020-11-14
LI,Liechtenstein,4,2020-11-21
LI,Liechtenstein,8,2020-11-28
LI,Liechtenstein,1,2020-12-05
LI,Liechtenstein,3,2020-12-12
LI,Liechtenstein,5,2020-12-19
LI,Liechtenstein,12,2020-12-26
LI,Liechtenstein,6,2021-01-02
LI,Liechtenstein,6,2021-01-09
LI,Liechtenstein,0,2021-01-16
LI,Liechtenstein,3,2021-01-23
LI,Liechtenstein,0,2021-01-30
LI,Liechtenstein,0,2021-02-06
LI,Liechtenstein,2,2021-02-13
LI,Liechtenstein,0,2021-02-20
LI,Liechtenstein,0,2021-02-27
LI,Liechtenstein,1,2021-03-06
LI,Liechtenstein,0,2021-03-13
LI,Liechtenstein,0,2021-03-20
LI,Liechtenstein,0,2021-03-27
LI,Liechtenstein,0,2021-04-03
LI,Liechtenstein,0,2021-04-10
LI,Liechtenstein,0,2021-04-17
LI,Liechtenstein,0,2021-04-24
LI,Liechtenstein,0,2021-05-01
LI,Liechtenstein,1,2021-05-08
LI,Liechtenstein,0,2021-05-15
LI,Liechtenstein,0,2021-05-22
LI,Liechtenstein,0,2021-05-29
LI,Liechtenstein,0,2021-06-05
LI,Liechtenstein,1,2021-06-12
LI,Liechtenstein,0,2021-06-19
LI,Liechtenstein,0,2021-06-26
LI,Liechtenstein,0,2021-07-03
LI,Liechtenstein,0,2021-07-10
LI,Liechtenstein,0,2021-07-17
LI,Liechtenstein,0,2021-07-24
LI,Liechtenstein,0,2021-07-31
LI,Liechtenstein,0,2021-08-07
LI,Liechtenstein,0,2021-08-14
LI,Liechtenstein,0,2021-08-21
LI,Liechtenstein,0,2021-08-28
LI,Liechtenstein,0,2021-09-04
LI,Liechtenstein,0,2021-09-11
LI,Liechtenstein,0,2021-09-18
LI,Liechtenstein,0,2021-09-25
LI,Liechtenstein,0,2021-10-02
LI,Liechtenstein,0,2021-10-09
LI,Liechtenstein,2,2021-10-16
LI,Liechtenstein,0,2021-10-23
LI,Liechtenstein,1,2021-10-30
LI,Liechtenstein,0,2021-11-06
LI,Liechtenstein,0,2021-11-13
LI,Liechtenstein,0,2021-11-20
LI,Liechtenstein,0,2021-11-27
LI,Liechtenstein,1,2021-12-04
LI,Liechtenstein,5,2021-12-11
LI,Liechtenstein,1,2021-12-18
LI,Liechtenstein,1,2021-12-25
LI,Liechtenstein,0,2022-01-01
LI,Liechtenstein,2,2022-01-08
LI,Liechtenstein,1,2022-01-15
LI,Liechtenstein,1,2022-01-22
LI,Liechtenstein,0,2022-01-29
LI,Liechtenstein,1,2022-02-05
LI,Liechtenstein,0,2022-02-12
LI,Liechtenstein,1,2022-02-19
LI,Liechtenstein,3,2022-02-26
LI,Liechtenstein,0,2022-03-05
LI,Liechtenstein,1,2022-03-12
LI,Liechtenstein,2,2022-03-19
LI,Liechtenstein,2,2022-03-26
LI,Liechtenstein,1,2022-04-02
LI,Liechtenstein,0,2022-04-09
LI,Liechtenstein,0,2022-04-16
LI,Liechtenstein,0,2022-04-23
LT,Lithuania,0,2020-02-01
LT,Lithuania,0,2020-02-08
LT,Lithuania,0,2020-02-15
LT,Lithuania,0,2020-02-22
LT,Lithuania,0,2020-02-29
LT,Lithuania,0,2020-03-07
LT,Lithuania,0,2020-03-14
LT,Lithuania,0,2020-03-21
LT,Lithuania,4,2020-03-28
LT,Lithuania,3,2020-04-04
LT,Lithuania,6,2020-04-11
LT,Lithuania,9,2020-04-18
LT,Lithuania,7,2020-04-25
LT,Lithuania,4,2020-05-02
LT,Lithuania,2,2020-05-09
LT,Lithuania,7,2020-05-16
LT,Lithuania,5,2020-05-23
LT,Lithuania,7,2020-05-30
LT,Lithuania,1,2020-06-06
LT,Lithuania,4,2020-06-13
LT,Lithuania,1,2020-06-20
LT,Lithuania,1,2020-06-27
LT,Lithuania,1,2020-07-04
LT,Lithuania,0,2020-07-11
LT,Lithuania,1,2020-07-18
LT,Lithuania,0,2020-07-25
LT,Lithuania,0,2020-08-01
LT,Lithuania,1,2020-08-08
LT,Lithuania,0,2020-08-15
LT,Lithuania,3,2020-08-22
LT,Lithuania,2,2020-08-29
LT,Lithuania,0,2020-09-05
LT,Lithuania,1,2020-09-12
LT,Lithuania,1,2020-09-19
LT,Lithuania,3,2020-09-26
LT,Lithuania,6,2020-10-03
LT,Lithuania,7,2020-10-10
LT,Lithuania,11,2020-10-17
LT,Lithuania,18,2020-10-24
LT,Lithuania,36,2020-10-31
LT,Lithuania,43,2020-11-07
LT,Lithuania,86,2020-11-14
LT,Lithuania,131,2020-11-21
LT,Lithuania,159,2020-11-28
LT,Lithuania,195,2020-12-05
LT,Lithuania,219,2020-12-12
LT,Lithuania,280,2020-12-19
LT,Lithuania,306,2020-12-26
LT,Lithuania,317,2021-01-02
LT,Lithuania,286,2021-01-09
LT,Lithuania,245,2021-01-16
LT,Lithuania,212,2021-01-23
LT,Lithuania,160,2021-01-30
LT,Lithuania,136,2021-02-06
LT,Lithuania,130,2021-02-13
LT,Lithuania,105,2021-02-20
LT,Lithuania,72,2021-02-27
LT,Lithuania,87,2021-03-06
LT,Lithuania,68,2021-03-13
LT,Lithuania,75,2021-03-20
LT,Lithuania,75,2021-03-27
LT,Lithuania,63,2021-04-03
LT,Lithuania,69,2021-04-10
LT,Lithuania,80,2021-04-17
LT,Lithuania,90,2021-04-24
LT,Lithuania,96,2021-05-01
LT,Lithuania,87,2021-05-08
LT,Lithuania,64,2021-05-15
LT,Lithuania,85,2021-05-22
LT,Lithuania,72,2021-05-29
LT,Lithuania,57,2021-06-05
LT,Lithuania,33,2021-06-12
LT,Lithuania,29,2021-06-19
LT,Lithuania,15,2021-06-26
LT,Lithuania,10,2021-07-03
LT,Lithuania,9,2021-07-10
LT,Lithuania,6,2021-07-17
LT,Lithuania,6,2021-07-24
LT,Lithuania,5,2021-07-31
LT,Lithuania,9,2021-08-07
LT,Lithuania,22,2021-08-14
LT,Lithuania,35,2021-08-21
LT,Lithuania,51,2021-08-28
LT,Lithuania,66,2021-09-04
LT,Lithuania,71,2021-09-11
LT,Lithuania,108,2021-09-18
LT,Lithuania,119,2021-09-25
LT,Lithuania,145,2021-10-02
LT,Lithuania,168,2021-10-09
LT,Lithuania,197,2021-10-16
LT,Lithuania,196,2021-10-23
LT,Lithuania,231,2021-10-30
LT,Lithuania,251,2021-11-06
LT,Lithuania,209,2021-11-13
LT,Lithuania,201,2021-11-20
LT,Lithuania,178,2021-11-27
LT,Lithuania,153,2021-12-04
